"obs","Year","Month","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY","IP","CPI","UNRATE","Stock","Interest_rate","stock_vol"
392,2008,8,-1.37706586266526,-1.97109553323787,-2.46715115678341,-23.3501796117846,-27.3026819532457,-4.64273751147747,-6.27962835988673,-4.38393954773075,-5.98599387733938,-25.3434812808397,-8.78611966129961,-5.86382819420534,-0.70650505424133,-6.75750883984461,-7.99258326908105,-3.27346240164653,-1.80404238834519,-0.825981469677928,-1.72986804613898,-6.36485872394724,-11.6857953618519,-3.27366140897478,-14.9651299850173,-8.49619276464867,-5.01266027748003,-2.85773147489463,-1.62372831218787,-1.72182512336858,2.45025515701843,-1.99942562195809,-7.34676566219389,-6.38228201863471,-3.7196071286687,-31.4310449593881,-3.68314891251635,-5.92432692331983,-0.172633924387678,-7.37324616769538,-2.75175806382498,-13.6525879864087,-2.31313544007318,1.70164334025943,-3.09513262018388,-0.330986268167478,-7.04146071527767,-10.2066396319356,-2.43812977975712,-7.49597855985885,-3.11146347485737,-1.29008651326595,-0.451679888723184,-3.85208517089147,5.171936664574,1.5,-12.1280992773636,-3.0258064516129,3.25752137264559
393,2008,9,-1.50424071606044,-2.38568440079282,-2.71393226355177,-24.448992948446,-27.1414061121063,-4.15338116040726,-6.66239082638158,-3.94500908168679,-6.5130180738419,-26.308447796824,-9.8100821211391,-7.17102938218026,-0.517401011110717,-7.46366457933451,-8.7240990105767,-2.9988061335107,-1.85250367919485,-0.948852033963395,-2.25055758221486,-6.28369652630233,-11.8350791110298,-3.25386001821771,-14.6423771900942,-8.85714054579791,-5.27551692063343,-3.40062424893863,-1.92353436985812,-2.31694555878832,2.86225615740622,-2.10908836446468,-6.96770919748599,-6.79601308256758,-4.17822193638827,-32.708881670267,-4.25983598222392,-5.81336061045568,-0.963472252367744,-8.21541800698361,-2.88104089285693,-14.1852043581415,-2.55878466714282,1.67462698174383,-3.3866359916963,-0.242667550156815,-7.79425546844256,-10.1060021518019,-2.54374066333982,-8.20535450630674,-3.55190576432796,-1.95973016185832,-0.79391431056438,-8.57901896410638,4.83454926999752,1.4,-21.1189505214513,-3.12633333333333,3.22316660628536
394,2008,10,-1.44523221047066,-3.16545718905649,-3.24889847172552,-26.0577759008714,-26.4190234538,-3.86860616003405,-6.84629359274092,-3.83648920646711,-6.71458378182275,-27.4551994696318,-10.8938391563777,-8.61283997448203,-0.703028657482172,-8.3324193834011,-9.14872054562139,-3.24587881084278,-1.87095620207116,-1.46531391164562,-2.3601963002088,-6.28409343884876,-12.2285274408987,-3.42503821226996,-15.0711751659565,-9.49272293683625,-5.49344563689611,-3.54939076320101,-2.00859094571939,-2.82075470460321,2.95210535094512,-2.07768452100497,-6.82747035359335,-7.17485967660491,-4.691741203992,-34.287072112158,-4.49523681685092,-5.85718403694456,-1.34971900357043,-9.43466850026032,-2.93415455386122,-14.5248189506716,-3.40363614339769,1.45272624137174,-4.22423393047284,-0.583121802268622,-8.39135400008501,-10.0494343819007,-2.17354000247547,-9.04378448532137,-4.20748968694792,-2.34200500952464,-1.12849146560841,-7.28297718645674,3.66313818993174,1.8,-50.513308825059,-3.78612903225806,3.42338930916865
395,2008,11,-1.311508250417,-3.86324311667674,-3.73477577507877,-28.0098911707351,-25.7939775703257,-4.27066822415228,-7.1793199818353,-3.91077379196568,-6.86718299356582,-28.6294987277057,-11.9113331567967,-9.94515393842821,-1.14182226039483,-9.0863037493847,-9.73301249827307,-4.1193495525998,-1.78788912926294,-1.90043292199551,-2.37953422593925,-6.42104988818243,-12.9932183106341,-3.73992166495326,-16.1858741906442,-9.95597822255494,-5.74165314550693,-3.46705999203124,-2.10001321069832,-3.68349804702531,2.57106089590894,-1.8996921370446,-6.77463828194562,-7.55764248887613,-5.12144216925973,-35.5325856387967,-4.57367092316175,-6.11669934080291,-1.45121207965747,-10.4972494301526,-3.35935411623038,-14.5162725771859,-4.37547021033684,0.993780862921278,-4.77421818220926,-1.17034529010129,-9.45252119801682,-10.4516945890661,-1.65197101270876,-10.1492132205207,-4.8656461091385,-2.45252211086966,-1.65788885020617,-9.15114928076311,1.09391237236262,2.1,-56.4852025453319,-4.099,4.54545170974772
396,2008,12,-1.11174443344787,-4.29801823301156,-3.83928277528233,-29.3786466667567,-25.5855217320642,-4.62690369518366,-7.83945596877252,-4.11944083318438,-6.92909497863427,-29.3136971220474,-12.6902307236817,-10.8549577858111,-1.48430101325876,-9.70760926225505,-10.7504387244474,-5.16190492954667,-1.59517406118552,-2.10842828378221,-2.53099204586344,-6.38156444262399,-13.6789581133074,-4.20132948652599,-17.1312660495232,-10.4308059853276,-5.63069096654653,-3.53120419877516,-2.47741178249555,-4.19035728509062,2.07827045320399,-1.84249913160448,-6.67224150947635,-8.07350928479661,-5.36706173575032,-36.3076601585835,-4.84892930191551,-6.50749045456332,-1.36454925928757,-10.9564849564161,-4.16493124738191,-14.2028788035741,-4.97575543383126,0.470639886443488,-5.0401184029385,-1.66541030588457,-10.5832158323071,-11.2685212936478,-1.40486466385097,-11.3912850717629,-5.22769251265926,-2.3647810458852,-2.44778269847345,-12.0759285166883,-0.0222304733404912,2.3,-57.4345609540303,-4.08935483870968,4.4929824175878
397,2009,1,-0.823421573673623,-4.4441361295681,-3.48576178431385,-30.2041546878402,-24.9846148701086,-3.90360894431097,-8.44808846658611,-4.39476601546876,-6.90655515729456,-29.018046873304,-12.9086078644118,-11.1927562986335,-1.60473320875164,-10.4395187668494,-11.3415030368559,-5.43724534789868,-1.50123962109144,-2.30555199855153,-2.54791896823356,-6.2244000956768,-13.8238884820331,-4.64453745734908,-16.8383399077235,-10.6720428198156,-5.2916097382124,-4.0854583796424,-3.19644120552885,-3.99063732019898,1.67263228145272,-1.79082803612418,-6.75753531765817,-8.52484306019009,-5.60918290216504,-36.8155513316647,-5.36139542034645,-6.99209964563565,-0.968717693374761,-10.9952722099021,-4.75508878880225,-13.7465203454556,-5.22926962185116,0.0829093702228189,-5.27470973887257,-2.08543351945756,-11.4146676781666,-11.746581317791,-1.60879616361048,-12.2529556551917,-5.43560803202912,-2.22533784787852,-3.34081368295744,-14.4686275339549,-0.113650576831107,2.8,-51.4213478969508,-3.32914348280705,4.38963784577967
398,2009,2,-0.632544007646096,-4.61399099326736,-3.04950398495359,-30.8037268371935,-23.5205794513221,-3.15928032476088,-8.80041410480726,-4.58652892979711,-7.1869716807932,-28.1203873464498,-13.315523668809,-11.3521782051944,-1.74827636120122,-11.297640254783,-11.534800740716,-4.92939517067092,-1.69554564684798,-2.59087336850227,-2.29479515890068,-6.44011712778279,-13.5191177239403,-4.95435281689403,-16.048451182841,-10.8461277268094,-4.95655386230681,-4.78011647480779,-3.70921698252227,-3.85432313311448,1.49775418728451,-1.77235715160999,-7.05666641223563,-8.56018532201423,-6.00644236905162,-37.0588926215935,-5.79492948754792,-6.96704180304546,-0.705435116808009,-11.1830304496104,-4.97049792224899,-13.3442339956566,-5.49649461801383,-0.187315041530718,-5.33647090476025,-2.05165238541985,-12.1926428754032,-11.0613224249137,-1.99336045236831,-12.5695974557098,-5.63746394344551,-2.14889695249079,-4.09566229392699,-14.7156230300344,0.00846278256796504,3.4,-58.0248134673669,-2.10458713902104,4.27003403640494
399,2009,3,-0.584181400776374,-4.9832455805701,-3.06593293902767,-31.1893559807027,-22.2412093281477,-2.60600760558888,-8.94418398937726,-4.89740485647804,-7.5908615366561,-27.1756209113982,-13.5851757041896,-11.5474179135376,-2.05831025594509,-11.9474529681418,-11.630522046334,-4.35743312749189,-1.87562795461852,-3.08782620653135,-2.21373354933294,-6.50296295532771,-13.0035971826734,-5.04672373851073,-15.8930508163911,-10.8060181656471,-5.03769382313194,-5.1496038073115,-3.92154642926698,-4.06561522653641,1.47174482446908,-1.74668176022485,-7.37320129542311,-8.41301591181017,-6.55332784486976,-37.1253807023368,-5.97100394147477,-6.63348502006925,-0.727959912400858,-12.0224647928816,-4.8612548168689,-13.0050040963835,-6.04085887971883,-0.501222530414453,-5.07151474915655,-1.70283160773906,-12.696928019398,-9.74219565186757,-2.56108169070164,-12.7789181545762,-5.79928531211621,-2.37214156382567,-4.46224949920521,-15.9516893219658,-0.447478460833852,3.6,-61.5747404533362,-1.8600773795121,4.26051344751958
400,2009,4,-0.62894724995212,-5.19196216126057,-3.31537044064885,-31.009516926939,-20.9687988627038,-1.95618145550708,-8.83264278276026,-5.14996438545091,-7.54646102140812,-26.3021473579279,-13.2844857429328,-11.8011978120056,-2.21813928898416,-12.1353522921613,-11.5966050736096,-3.82271636917266,-1.82492666020151,-3.32786563283298,-2.39562694784509,-5.99688793636095,-12.2995819460444,-4.90866708771325,-15.8775796400581,-10.4861115201204,-5.35464510959593,-5.09359327410647,-4.05770746683231,-4.45312349504735,1.55788781333667,-1.80452549481224,-7.51744860837607,-8.46421091718834,-6.80224493991234,-37.0088604861645,-5.94299447526227,-6.0305247918533,-0.961060596906365,-12.9140082643232,-4.56851075911133,-12.6368087891674,-6.50035754598098,-0.905971362495848,-4.84958632482841,-1.35979369732433,-12.7059600147738,-8.79882223840794,-3.13713830746822,-13.0293090752202,-5.5098707586632,-2.74550141821541,-4.46744470842743,-16.0684130179123,-0.577991582164915,4,-54.1136303080991,-1.8517048333578,4.2053039250429
401,2009,5,-0.83055151370684,-5.20366217422182,-3.53985908508509,-30.1795921133495,-18.6878794745443,-1.53270694110535,-8.69618889191265,-5.04417342261053,-6.94387803817458,-24.6452614341384,-12.6239464204495,-12.0083447785796,-2.12412786847582,-12.1827849429226,-11.2033244490622,-3.31610625350398,-1.77579163813784,-3.07801653700434,-2.47624238989237,-5.08153100040415,-11.3634856895365,-4.43782011378575,-15.1695559697415,-9.90982425824574,-5.30268165750934,-4.75407521758451,-4.41645334005799,-5.0081092256417,1.71849224374347,-1.83401674236364,-7.48016972593067,-8.62066071279106,-6.47850918939352,-36.5825172441228,-5.77378936267894,-5.19400154493253,-1.50975283588144,-13.3312066686327,-4.23066478763543,-11.932493086936,-6.51971314456809,-1.31823754389488,-4.8294253652149,-1.31447285941588,-12.3599730922183,-7.95009576627901,-3.37839889580867,-13.1279292138032,-5.47768402543553,-2.89244583873159,-4.55539929749715,-16.4407633004824,-1.02095555571259,4,-48.1690123376775,-1.77174804239087,4.09838156919955
402,2009,6,-1.11262067237001,-5.31399879444746,-3.60609423340781,-28.4726453883735,-15.9972629092847,-1.30046090245988,-8.32812052102977,-4.51454974477772,-6.37115888122425,-22.3395738276171,-11.8736213199678,-12.0140109084487,-1.67001355942237,-12.3403793602879,-10.5778485270728,-3.26434739953873,-1.85688900306964,-2.59317924116477,-2.49461010578304,-4.32693376200093,-10.4038065980779,-4.22351798047933,-14.2912441349985,-8.96229464562142,-5.15348549071913,-4.2241947583404,-4.89439026801479,-5.30978575702259,1.82955375764717,-1.70372186759779,-7.26505541636851,-8.47570033822251,-6.20833209671224,-35.6983773018862,-5.76297358195739,-4.37237583069224,-2.01659028377892,-13.0244974575504,-4.06205032318778,-10.354244285914,-6.36013781333389,-1.59375415249098,-4.60899753366444,-1.43306726731381,-12.1972503423028,-6.86271553733111,-3.18897240612589,-12.6643737240846,-5.55903019372208,-2.86658424292101,-4.82564119526395,-16.4789683126844,-1.23679144988501,3.9,-40.7524588793649,-1.97946632130529,3.99016390581209
403,2009,7,-1.33996466542402,-5.53392393546136,-3.4890504607488,-26.2069592045969,-13.430060079062,-1.20207717121105,-7.62897234428782,-3.85099816751849,-6.09379074609926,-19.9132111360785,-11.1930934110911,-11.6914851962181,-1.19821010664459,-12.6462662809483,-10.0250969063548,-3.36559390462916,-1.95890690219379,-2.26346959389849,-2.41033885332603,-3.82926588882295,-9.35965805763784,-4.51101256076079,-13.8884376763395,-8.31028374401411,-4.89015202393989,-3.7118450665006,-5.0863996911428,-5.60330717079183,1.71302020689153,-1.41001971534486,-6.69827064475372,-7.98996923300157,-6.17380146469792,-34.1467197763587,-5.63851105188176,-3.61501822097751,-1.88958060000148,-12.2069098310007,-3.62215503496652,-8.67828815506634,-6.17217308013545,-1.74747401222424,-4.27274695433878,-1.44782364548992,-11.7711956299306,-5.74148231140612,-2.9146630254216,-12.0604176372652,-5.47935807711246,-2.74394717321842,-5.11652303725791,-14.8463216064989,-1.97819897475106,3.7,-33.7405431807373,-2.12705499581071,3.90155399608454
404,2009,8,-1.34554734739745,-5.48416294095226,-3.16265847359565,-24.1406171094689,-10.7356327909081,-0.828428984192238,-6.60648117869846,-3.22810313534238,-5.95007648130871,-17.8295373676052,-10.429497120784,-10.922086563176,-1.05345368443176,-12.7801268295234,-9.33743400333017,-3.31169393150927,-1.61966946084896,-1.99762707580453,-1.90561049820126,-3.49867570626057,-8.56511889035007,-4.99930943231989,-13.5077547864737,-8.28122669269798,-4.43592863987725,-3.48211637853461,-4.85345900233495,-5.62454562830868,1.42899962787552,-0.632573154614935,-5.97564811153566,-7.39074542535456,-6.04078396168952,-32.1984260615148,-5.15169405666732,-2.96591122752593,-0.846714754606271,-11.2732237926037,-3.07124738918911,-6.99206357589475,-6.18871835536549,-1.66802439283289,-4.3442505612097,-1.19967226583378,-10.962107846287,-4.942705420778,-2.62387532917568,-11.3904757753393,-5.16426242886979,-2.44724643170276,-5.26867695780309,-12.1370516851857,-1.4949545348336,3.5,-24.0115454352847,-2.27919430650619,3.8195923159096
405,2009,9,-1.22662459672469,-4.84699112736246,-2.37787060970549,-22.0210868842951,-8.40418864301374,-0.300674987267863,-5.66956236613609,-2.14263188838342,-5.75429000896513,-15.7332442149964,-9.17897505551035,-9.67622270545807,-1.07138563512447,-12.5782477118572,-8.34701964181057,-2.59890512515384,-0.89933659091123,-1.58829294043451,-1.35770089015237,-2.9986032396925,-8.0267044569303,-5.19075228207398,-12.2255055635641,-7.40736969757989,-3.65959939450066,-3.60484264459144,-4.53367534183743,-5.23326161508472,1.29453341407419,0.242283220101512,-5.33488228718291,-6.56649855804741,-5.57221655688112,-29.6630370513623,-4.3258021428396,-2.4611215480049,0.489408232929918,-10.1116609561901,-2.49777105149433,-5.39492719008206,-6.17436444522366,-1.34525455497003,-4.23249923832773,-0.886345069718436,-10.122139409871,-4.17623517014949,-2.71090806740695,-10.3992861701485,-4.59703598873827,-2.1540692670204,-5.03018765066009,-6.80592139447455,-1.38752461811736,3.7,-14.6557374978943,-2.2177127746583,3.79764596278658
406,2009,10,-1.03035229084335,-3.53334293024256,-1.56524398988099,-18.947973701838,-6.05075705654757,0.133354326891675,-4.77893119385238,-0.552137346183891,-5.49966411847764,-13.4637813700377,-7.85939350987551,-8.22782647211264,-0.806394436394039,-12.0935552060772,-7.71117308449666,-1.6062786780105,-0.405063570799782,-1.11821240858825,-1.2011412092658,-2.18245946037911,-7.24878975242777,-5.05318614238676,-9.86439706354167,-5.51700006776375,-2.73038437247244,-3.9277499310854,-4.36342865360289,-4.58686718161569,1.42230099251595,0.637812634933796,-4.58726300589582,-5.73068504420932,-4.92441511387788,-26.3111357609007,-3.65757419484139,-1.86490090482891,1.37726541180536,-8.85686142050075,-1.9925173587969,-4.05138320555624,-5.71255301160666,-0.818730141921912,-3.60631728808175,-0.235560782609849,-9.18279581231589,-2.88089092717173,-3.08381184942143,-9.29646698390741,-3.87133818121163,-1.78903147548559,-4.41104200897131,-7.57323210870543,-0.224219478302956,3.5,13.0699912913527,-1.44398445308968,3.78440597415139
407,2009,11,-0.811306508760414,-2.11133654010343,-1.21286097253778,-15.6247671997264,-3.49093503747668,0.831809392747557,-3.80062877376824,0.804370517860675,-5.14869844408248,-10.7034713087901,-6.95060731145957,-6.62508587935131,-0.453931712441947,-11.4882589731052,-7.01655337313305,-0.676543408340317,-0.333816581259038,-0.767755499761391,-1.20268713249019,-1.14531063003591,-6.01076042234961,-4.52132633412391,-7.2291069514208,-3.68120116336643,-1.94821890044408,-4.15994502230383,-4.28815736849122,-4.11171050465176,1.70930028584479,0.660375629390782,-3.91045819911311,-4.88886080192687,-4.3128602310508,-22.8359658894353,-3.18363568521498,-0.965059851166521,1.87913916093065,-7.8930661722556,-1.50855643788521,-3.18431209812369,-4.89528985738225,-0.125344957872201,-2.99216652040228,0.517936983471736,-8.20692181712537,-0.941027899303445,-3.19988176132884,-8.18292738970046,-3.05899858747049,-1.53182899099617,-3.63419096064892,-5.86511664482851,1.89648958547191,3.1,24.827582504769,-0.998063464775627,4.46232504042311
408,2009,12,-0.634258779648263,-1.56079900689011,-1.28006189697937,-13.0207030695426,-1.1831135220966,1.59698147666985,-2.83212804072438,1.73428830790286,-4.77314448591506,-8.22300147445324,-6.32309203192454,-5.02633320457355,-0.16773119048938,-11.1000769430797,-5.67257072390745,0.21143561276807,-0.387244036860334,-0.233195669962389,-1.07976239033357,-0.308043498339013,-5.08783841534871,-3.68832162441003,-5.23979217012149,-2.31046389733333,-1.53853464548278,-4.01115960683757,-4.07912011712482,-4.12771952679166,2.21068466471962,0.70318022049847,-3.37446140623012,-3.92701974833237,-3.83667752507764,-19.6165812818201,-2.66780909881526,-0.170353048070161,2.05888820427392,-7.53831872376226,-0.863591011446108,-2.63566753223186,-4.05229924606097,0.569590528113563,-2.60871113182735,0.88297943975512,-7.32931195230173,0.666981195579039,-2.90627325851535,-7.09336401158803,-2.34187551770653,-1.55887182859919,-2.765904795638,-2.66257815424634,2.77525420635992,2.6,26.0981963902087,-0.309138882232562,4.46106306699138
409,2010,1,-0.653678033657918,-2.00495237421836,-1.60110497146722,-11.1908369538752,0.41739943438888,1.82520254225333,-1.88817200881953,2.43696898950405,-4.53185529914478,-6.47263062630348,-5.71848937516342,-3.671787697845,0.355317703809847,-10.9508916721865,-4.61214592451883,0.564627617398315,-0.126049972481046,0.517673406643808,-0.919547057877919,0.454035882468523,-4.54506933322073,-3.10764704885973,-4.19754398231155,-1.34724686019848,-1.53549560978692,-3.25078937537085,-3.60741493255558,-4.5303059891326,2.81025952537902,1.05197353476182,-2.93248914243588,-3.05949867842011,-3.37112520428488,-16.5632049784197,-1.74554888953034,0.554943159335118,1.68202580053683,-7.43360990377662,-0.0462701905225638,-2.16845534334956,-3.6960551282872,1.19803627696685,-2.16895729300755,1.23019517615625,-6.51702114024287,1.57784422119812,-2.36694611400415,-6.12122854895713,-2.06281178993337,-1.85029271738474,-1.96434502041094,0.912311294332697,2.58734896071785,2,28.0032724061566,-1.05887943730656,4.34190959994441
410,2010,2,-0.679232266986215,-2.78613078303679,-1.81508529144293,-9.51412485752746,2.08364268249286,1.76724201248355,-1.08624003684853,2.88698004343605,-4.40498011195218,-5.16131248026029,-5.03499167570945,-2.68533483163316,0.857203999242431,-10.9917078522174,-4.05053658017759,0.522737063673506,0.459667767833598,1.19485821980162,-0.656944365878382,1.48967942796917,-3.96101068587832,-2.79635452329876,-3.36840823778265,-0.491392117368174,-1.36463342718419,-2.30106910017924,-3.11519074732216,-4.60419789161883,3.35400076100505,1.48157871190262,-2.33154840855332,-2.45417691392566,-2.93391364505296,-13.5618318749612,-0.632506152458166,1.29021178682474,1.09455310220585,-7.06214996357655,0.409062514476267,-1.67899409867273,-3.85263634574014,1.64361723563403,-1.75603227386737,1.24135158772823,-5.57631232206744,1.62794200271045,-1.66859306244723,-5.18647089922601,-1.69601843609502,-2.1924763738588,-1.48646308284812,1.86767010051325,2.12852174989884,1.5,31.8135135315269,-1.42079036575244,4.23085222967667
411,2010,3,-0.575769860188311,-3.40956868246452,-1.77624945423841,-7.78583323035013,3.73228438679861,1.41978628996206,-0.703087245283353,3.21564393619786,-4.30068924801283,-4.15010364582154,-4.2954495102179,-1.90213353036385,1.38766367071269,-10.6612481424007,-3.56019336227823,0.647185060541833,0.937045292772906,1.60409751044689,-0.283347220427002,2.26947745690156,-3.14303615426334,-2.61329949557085,-2.25414831819691,0.198537968213774,-0.770760750701095,-1.85289392356537,-2.97442901605065,-4.38389844874838,3.42444114070418,1.85888247230879,-1.68448753033913,-2.07891393074226,-2.60739246379549,-10.5311951221989,0.0455519568173809,1.46622685224207,0.8499052648051,-5.78587527687129,0.348961957019996,-1.05375469235649,-3.78198082676951,1.64108122236353,-1.41531955024198,1.04832127809134,-4.77600900010041,1.31702479557901,-1.0179023098192,-4.29959895141944,-1.68413496363759,-2.14229313151628,-1.50668984218942,4.14788600764337,2.26043012861582,1.2,43.8703061640716,-1.22659464502858,4.14305313576152
412,2010,4,-0.38814527504349,-3.75042237986145,-1.32522431809827,-6.42157477789698,4.63879860517884,0.780847967312855,-0.591304881802362,3.54344742303189,-4.35970810892501,-3.60159386432482,-4.01499172369108,-1.16541847729323,1.77101093144976,-10.330460075657,-3.06088157406377,0.870230837879372,0.867132159122756,1.4300019785869,-0.0442125472490707,2.23406461225411,-2.37758997308983,-2.66652052503868,-1.16337843801813,0.504914294495932,-0.217291913474236,-2.30159317464972,-3.01206723738517,-4.12328264315743,3.0066262699536,1.83920790704612,-1.08118289962561,-1.48879836184335,-2.61494964699266,-7.58446628157546,0.288191977052281,0.823338248171023,0.915847446265671,-4.17503077752079,0.215528672734028,-0.481973461998133,-3.67533585723136,1.37629845615709,-1.0543235104445,1.10466002072693,-4.37146891014287,1.18512759779167,-0.567849773216053,-3.5881403295651,-1.76547160673802,-1.55724046639587,-1.92785499477561,5.3015181292222,2.18277396118364,0.9,35.347509462614,-0.893124500397476,4.23296324262662
413,2010,5,-0.238235911057221,-3.91341376265244,-0.957647108481727,-5.52528294077348,4.0752495930394,-0.0837187608410764,-0.75766824421062,3.64333546051729,-4.63322763957605,-3.74453247148524,-4.37523298490141,-0.474054621886135,1.49664520376853,-10.4004990994046,-3.0321311100736,0.575154180138361,0.339424191677944,0.546111113982467,-0.302471335359481,1.44311044132155,-2.04705198662837,-2.54639687137349,-0.657050271706126,0.281505039766006,-0.441385377689547,-3.4603316938514,-3.23786043987502,-4.23684143061559,2.49758693430871,1.27335202246947,-0.77899184563697,-0.975657330166151,-2.97508199930945,-5.0060042959319,0.213112105761916,-0.190104721923779,1.17090392291778,-3.5209082884826,0.0927170436533635,-0.454671633616464,-4.0841181139504,0.940496739061357,-1.06539998886614,1.01287334510875,-4.18457916549418,1.02703049914782,-0.627045088369168,-3.59403051271481,-2.19557592777287,-0.77471052492272,-2.49826729281529,7.64625067262317,1.9837420114614,0.199999999999999,18.430518527725,-0.689470885204101,4.15466058740788
414,2010,6,-0.143683160836009,-4.10099789957445,-1.11227404478801,-5.44571429488237,2.4847307701624,-1.3741407184113,-1.36289286149539,3.46270413184957,-5.14434617472031,-4.61508455608363,-5.40594489088244,-0.0253279137556821,0.541590688619575,-10.8889821444206,-4.03623490478255,-0.116436023756669,-0.43660271181316,-0.398906685030698,-0.762482584380985,0.447936274981312,-2.58681361825987,-2.28180345229737,-1.21840040309228,-0.987506226708692,-1.46140909555608,-4.64391125174147,-3.46535606962181,-4.60839266510709,2.29111743743991,0.35072322988622,-1.05993389107432,-1.07980065925689,-3.35278931345351,-3.47724709734038,0.0241408001964698,-1.53105254292298,1.33072837606678,-4.25508300189403,-0.320738785626534,-0.84406271131994,-4.74865623136165,0.434246048104697,-1.76720085994851,0.632340221802416,-4.27834767184837,0.278377448079761,-1.06891876222772,-4.34265795394099,-2.84111926158636,-0.146142903093347,-3.00960605399237,8.16671727968531,1.11531773814444,-0.0999999999999996,12.2805449404346,-0.563621879342445,4.27666834123581
415,2010,7,-0.0809973460057457,-4.52375704986063,-1.75447492240171,-6.24381697401826,1.3611461105619,-2.67774084669239,-2.17111903604366,3.22294375693025,-5.65991728218686,-5.54705572330252,-6.63260335235266,0.0164304137426077,-0.749128856781231,-11.4609660377831,-5.16642268341279,-0.566681210438504,-1.41413057514354,-1.09807147194074,-0.968742716640421,-0.181371504953403,-3.64747958086761,-1.85262554001302,-1.74512541708596,-2.62895885285574,-2.53534871772645,-5.02954640363641,-3.53923326601839,-4.83092420081903,2.44405494204958,-0.65832031663103,-1.77040696998167,-1.75718583386348,-3.42880404152766,-3.29675201531456,-0.317026949129322,-2.94520210072005,0.948413398517883,-5.63224483653497,-1.1354489825179,-1.42472274685003,-5.19868643525813,0.0300368707921772,-2.6301758957655,0.159575162861841,-4.59185916586897,-0.827168500993831,-1.48406024848438,-5.15038627315675,-3.61571992854269,0.0665507471007144,-3.31258238568756,7.36219646986549,1.33186958979596,-0.0999999999999996,12.2172024217304,-0.472297615032357,4.18730607697979
416,2010,8,-0.021846699517394,-4.93616369918114,-2.68463293684322,-7.5567895342623,0.180977677954656,-3.43835790017672,-2.70374253037934,2.78394929168708,-5.87417065193889,-6.80913761132893,-7.84528114359989,-0.215430219671848,-1.70166084632225,-11.6141926988318,-5.80838924411032,-0.961802049455485,-2.37896231302959,-1.73390676747359,-1.21725875994858,-0.596180195785646,-4.4383964639556,-1.46416065578928,-1.93132529104103,-3.47803491092078,-3.62213898146794,-4.70036132519984,-3.65521564971514,-5.12873731792137,2.60204359915439,-1.62740834545248,-2.50954187531245,-2.49678940169337,-3.50651725187544,-3.80316966859246,-1.01021091149073,-3.81644571439973,0.0104913614650745,-6.85616438001361,-1.73089471573572,-1.92811907553948,-5.30526290751094,-0.193428393640936,-3.01706278060604,-0.278293173814929,-4.99395252917089,-1.70507722726376,-1.45151822069561,-5.66300468406091,-4.11784887015194,0.153686266020994,-3.38102522715965,6.61680314161699,1.1436132834318,-0.0999999999999996,5.11405558227824,-0.415801264380055,4.07124156469065
417,2010,9,0.043446335881,-5.41351773404288,-3.61690312642019,-9.02605224852819,-1.18425541254876,-3.77328109115112,-3.17705418194264,1.88509742590933,-5.78627933206751,-7.75920687302265,-9.27879567588947,-0.353367874615059,-2.09741240346121,-11.4385352924108,-6.19956759103213,-1.4272895426374,-2.86716047247932,-2.2410850277315,-1.58740498062209,-0.889947720432894,-4.30285482574676,-1.26347279111619,-2.23789469348664,-3.99091719685814,-4.79165400592622,-4.17879666924277,-3.90875701999408,-5.64601836146254,2.61208162851959,-2.58795323062574,-3.09721246805161,-3.17910756975789,-3.69020677316798,-4.69710059704041,-1.57400519222427,-4.19285855515805,-1.13204720757248,-7.77240051307684,-1.91905966164369,-2.62661970702784,-5.44189003806258,-0.464586565886429,-2.77814750727241,-1.22822281403761,-5.40683628573351,-2.33854855987963,-1.10429408481267,-6.41410750920944,-4.22582099171557,0.313212264031483,-3.27674742944937,6.05211744166027,1.11210536781401,-0.300000000000001,4.49957540288837,-0.389652703897981,4.01585711672334
418,2010,10,0.382946721788639,-6.15667155909673,-4.09725447022987,-10.657042893766,-2.58776157116708,-3.68481478248901,-3.64371095976229,0.999646084424167,-5.58029603171672,-7.95459945325289,-10.4504993082956,-0.211205666018527,-2.26029769379561,-11.2809376565727,-6.32901331850005,-1.61622519678853,-2.93860012690966,-2.12984352517209,-1.47530305819515,-1.25203225510956,-3.98921835596178,-1.27537028066357,-2.6304103700948,-4.67923596254695,-6.163778719411,-3.72587581436352,-4.27027266181152,-5.70933172974409,2.67814153557803,-2.92505923720439,-3.5731590149208,-3.50623471497612,-3.87116386553381,-5.75466070683982,-1.67407978056678,-4.13325203503034,-1.86631052250875,-8.27051998762369,-2.02493336557781,-3.17889581390801,-5.52285037586652,-0.751837918350681,-2.69660706219679,-2.32462500048658,-5.81875229917578,-3.07223870429815,-0.566129974279633,-7.19074858963569,-4.24718051792378,0.376424479866417,-3.15677155377961,5.55081461752457,1.15994173813498,-0.6,6.85618907168591,-0.520528394402567,3.90686934812064
